,TradingDate,TradingOpen,TradingClose,TradingHigh,TradingLow,TradingVolume,TradingMarketCap,OverallSentiment,CoinID
10955,2019-05-07 23:59:59,74.9799397999,74.6930011516,78.0087337856,74.6664449002,3088433048.0808,4606527090.59169,0,1996
10956,2019-05-08 23:59:59,74.6473734828,74.6202879446,75.3181180632,73.1015224874,2532851417.78172,4603102251.91352,0,1996
10957,2019-05-09 23:59:59,74.593982356,74.1771403698,75.9328921501,72.9898349469,2436426304.97936,4576943366.30703,0,1996
10958,2019-05-10 23:59:59,74.1895925317,77.1666508,78.7241443074,73.0380623982,3051537532.44859,4762537746.26058,0,1996
10959,2019-05-11 23:59:59,77.162751379,89.2222559729,94.5443816066,77.1092298984,5491744172.81669,5507753608.50018,1,1996
10960,2019-05-12 23:59:59,89.5393019632,84.5655110516,93.176265626,83.8230692549,5582599422.01167,5221525879.06739,0,1996
10961,2019-05-13 23:59:59,84.6325787668,88.0582361061,92.3720070094,84.2997399523,4658762983.66769,5438466607.83614,-1,1996
10962,2019-05-14 23:59:59,88.0530440769,91.6204061122,93.3729822949,87.6583840666,4930071295.67063,5659766830.46779,1,1996
10963,2019-05-15 23:59:59,91.6615556779,101.744566017,103.140012263,90.8172697309,5168624435.91396,6286790204.70114,-1,1996
10964,2019-05-16 23:59:59,101.573141705,95.5855849808,106.205651074,92.5651163839,6442000275.56727,5907639438.74697,1,1996
10965,2019-05-17 23:59:59,95.6326055069,88.9952344815,97.2586636188,84.9377793997,5319840521.08299,5501612937.92351,-1,1996
10966,2019-05-18 23:59:59,89.010020614,86.7001894258,89.8749577834,85.8005127764,3317998477.50726,5360906927.31862,0,1996
10967,2019-05-19 23:59:59,86.6753308508,95.3212014721,96.5427642195,86.1292384386,4108852208.45884,5895349548.68578,0,1996
10968,2019-05-20 23:59:59,95.339368288,91.493678397,95.339368288,88.5692770416,3566921482.87564,5659972915.12678,1,1996
10969,2019-05-21 23:59:59,91.5720790098,91.5077485162,92.4441265078,89.5879772317,3145769021.02849,5662154167.95144,0,1996
10970,2019-05-22 23:59:59,91.5051032219,88.2105722826,92.002701316,87.5451457751,3398528443.10461,5459427424.33731,1,1996
10971,2019-05-23 23:59:59,88.1976089069,89.1767760856,89.7386738223,85.2301172397,3208807268.97803,5520439404.52166,1,1996
10972,2019-05-24 23:59:59,88.9739462874,99.9030340456,102.749931308,88.3244420716,5393657681.96863,6185976031.07578,-1,1996
10973,2019-05-25 23:59:59,100.045539418,102.672318076,104.105577263,98.7228773768,4507357464.92976,6358963965.05293,-1,1996
10974,2019-05-26 23:59:59,102.700590371,111.418602843,112.673221236,99.7438409452,5168378348.59575,6902346395.20695,1,1996
10975,2019-05-27 23:59:59,111.435297724,118.032603284,120.69171238,111.127954215,6355361291.2383,7313766497.89417,-1,1996
10976,2019-05-28 23:59:59,117.891893294,114.931159931,117.891893294,112.991238759,4171886802.27413,7123212215.21773,0,1996
10977,2019-05-29 23:59:59,114.925445645,115.081232591,117.874445954,110.472669566,4122926835.91589,7134213755.22187,0,1996
10978,2019-05-30 23:59:59,115.14059115,108.795580409,119.741748407,105.298331243,4971290021.77448,6746180187.02347,-1,1996
10979,2019-05-31 23:59:59,108.69622005,114.536959268,114.628044795,105.913834142,4207966340.98949,7103874447.65817,-1,1996
10980,2019-06-01 23:59:59,114.466252669,112.619266718,115.606909579,111.679024564,3807158511.10549,6986544718.34916,0,1996
10981,2019-06-02 23:59:59,112.710168277,114.702837715,116.246992939,111.912217976,3434073036.50241,7117549253.45308,1,1996
10982,2019-06-03 23:59:59,114.668711051,107.468575541,115.905778066,106.462446337,3832352495.94199,6670082969.54888,1,1996
10983,2019-06-04 23:59:59,107.37293647,102.087823513,107.37293647,99.2943151513,4316694182.65041,6337614782.6016,1,1996
10984,2019-06-05 23:59:59,102.119497337,103.849290191,104.844002064,101.218843241,3585162871.53059,6448454321.62205,0,1996
10985,2019-06-06 23:59:59,103.80683349,111.107226389,111.334335757,102.088146268,4142250661.75984,6900772771.87922,-1,1996
10986,2019-06-07 23:59:59,110.975149349,117.374409829,120.6396915,109.586572799,5140908476.51775,7291832560.83081,-1,1996
10987,2019-06-08 23:59:59,117.278075717,118.552035593,119.49824867,114.455493716,4689557936.47199,7366835517.33366,-1,1996
10988,2019-06-09 23:59:59,118.586055526,115.132302792,119.133209309,112.568814491,4360301111.3921,7156126159.80744,0,1996
10989,2019-06-10 23:59:59,114.995560338,129.071435158,129.708819157,113.1698972,5449266883.89732,8024339041.41346,1,1996
10990,2019-06-11 23:59:59,129.26413353,136.029740452,138.148742967,125.962521917,5441787587.33504,8458730744.53945,0,1996
10991,2019-06-12 23:59:59,136.085829629,135.653751666,142.706405097,132.23800442,5855623530.11169,8437276929.96619,-1,1996
10992,2019-06-13 23:59:59,135.682119509,131.351766243,136.886004349,129.135824969,4947794845.21688,8171623427.09053,1,1996
10993,2019-06-14 23:59:59,131.31400491,133.053272851,133.177451744,126.861785633,4352005824.20009,8279439668.96264,1,1996
10994,2019-06-15 23:59:59,133.179805718,138.1270843,139.18627654,133.143962234,4329002012.52911,8597209350.69653,0,1996
10995,2019-06-16 23:59:59,138.148788673,137.122251868,138.79447713,134.540837799,4372645800.59513,8536706966.91652,-1,1996
10996,2019-06-17 23:59:59,137.129940539,134.438098499,137.277322897,133.050307558,3230230842.72159,8371507503.95563,1,1996
10997,2019-06-18 23:59:59,134.472097376,135.158731405,135.92283205,129.747151968,3720828768.62163,8418405569.54257,-1,1996
10998,2019-06-19 23:59:59,135.152661887,136.603195708,139.340609589,134.03050758,4383960510.04954,8510498678.41247,1,1996
10999,2019-06-20 23:59:59,136.602272727,135.479836064,137.083589736,132.643073261,3880682308.14237,8442646196.59256,0,1996
11000,2019-06-21 23:59:59,135.508520475,138.883765671,141.073477418,135.508520475,4378260962.93236,8656823082.61577,0,1996
11001,2019-06-22 23:59:59,139.036962054,141.90304461,146.434680297,138.479739363,5488615001.82368,8847068563.78605,0,1996
11002,2019-06-23 23:59:59,141.94515635,136.882167747,142.560118448,136.321528791,3998980168.47685,8536077179.26101,1,1996
11003,2019-06-24 23:59:59,136.920871282,135.532759271,138.689013862,132.832483644,3907725104.56597,8454028779.55437,-1,1996
11004,2019-06-25 23:59:59,135.580947548,136.489390067,138.124554001,130.885693243,4411092399.71423,8515726713.41868,-1,1996
11005,2019-06-26 23:59:59,136.477004873,131.265098175,138.321605051,128.944088488,5565887284.84387,8191677322.78247,0,1996
11006,2019-06-27 23:59:59,131.223004381,114.404768324,132.042845523,110.665875426,5588611122.23092,7141234400.19192,0,1996
11007,2019-06-28 23:59:59,114.411109075,120.150093541,122.023278669,113.466741431,4683311766.21581,7501601230.37516,1,1996
11008,2019-06-29 23:59:59,120.155097644,133.662787288,135.744491886,116.219249168,5745785825.26624,8347117542.2179,-1,1996
11009,2019-06-30 23:59:59,133.724641898,122.249117942,136.25967859,120.4409853,5525273220.32067,7636046758.42335,-1,1996
11010,2019-07-01 23:59:59,122.11413236,122.583715294,126.024366919,114.221352851,5034162435.6346,7658690466.45716,0,1996
11011,2019-07-02 23:59:59,122.556334597,119.243699452,123.293391449,112.647943139,4761878443.46755,7451762462.53724,0,1996
11012,2019-07-03 23:59:59,119.334222664,122.564113507,123.736398992,118.372245197,4529682890.30797,7661188686.13139,1,1996
